Hours_Studied,Attendance,Sleep_Hours,Previous_Score,Result
5.83,71.27,8.96,87.98,Pass
7.01,81.66,9.93,57.28,Pass
2.1,59.58,7.74,71.62,Fail
8.37,75.63,6.01,72.49,Pass
8.46,85.84,9.15,88.24,Pass
6.35,68.4,9.07,59.91,Pass
9.21,70.56,9.13,99.22,Pass
8.13,58.21,6.15,34.47,Pass
2.22,80.82,6.48,34.79,Fail
7.99,56.18,8.62,32.85,Pass
9.53,75.04,6.54,74.81,Pass
1.38,60.52,6.94,44.96,Fail
9.79,59.71,4.06,63.59,Pass
0.25,54.79,9.34,47.43,Fail
5.22,67.87,6.85,35.32,Fail
7.74,93.37,9.41,33.92,Pass
7.9,80.25,9.83,76.19,Pass
7.35,88.96,4.95,65.95,Pass
5.29,55.73,4.51,89.09,Fail
6.51,65.67,8.01,40.83,Pass
7.0,69.43,5.53,84.86,Pass
4.95,93.0,6.64,83.68,Pass
5.96,83.22,4.05,30.26,Fail
8.46,74.52,6.57,97.74,Pass
3.13,65.02,9.83,62.03,Fail
5.23,88.0,4.58,77.39,Pass
0.08,94.42,8.12,80.98,Fail
6.87,76.84,7.2,65.35,Pass
1.95,52.17,9.1,35.08,Fail
4.81,63.59,7.91,43.16,Fail
2.1,87.29,4.0,74.37,Fail
0.24,69.38,8.04,62.34,Fail
4.83,81.3,8.91,37.04,Pass
4.25,76.23,8.39,71.64,Pass
4.25,95.39,8.39,62.93,Pass
2.09,65.35,9.29,86.58,Fail
9.47,72.3,7.64,50.96,Pass
0.04,53.24,8.01,82.33,Fail
8.92,90.25,7.22,88.78,Pass
7.37,66.29,9.67,30.1,Pass
1.72,86.1,8.04,31.4,Fail
4.72,50.15,5.69,69.96,Fail
9.89,93.37,9.07,39.15,Pass
6.44,98.6,6.02,65.51,Pass
1.27,73.5,9.17,69.63,Fail
4.58,74.13,5.03,32.27,Fail
4.68,80.82,5.14,58.51,Fail
8.02,98.76,7.15,79.4,Pass
9.16,77.93,6.21,42.21,Pass
0.82,53.69,9.7,81.89,Fail
3.14,78.26,8.28,76.58,Pass
2.98,70.95,6.94,41.61,Fail
9.96,88.04,9.81,97.75,Pass
5.59,65.17,9.65,65.65,Pass
8.8,96.22,5.31,36.44,Pass
4.26,90.0,5.44,53.23,Fail
7.23,66.33,8.83,69.04,Pass
2.87,67.6,6.59,46.52,Fail
9.12,75.89,4.9,71.72,Pass
4.55,54.98,9.52,76.88,Pass
8.04,84.51,8.44,42.22,Pass
2.56,80.46,6.28,51.86,Fail
6.94,65.94,9.93,51.39,Pass
4.05,81.9,7.71,33.66,Fail
0.31,54.91,7.09,97.41,Fail
4.13,97.6,7.14,61.03,Pass
5.5,53.35,6.06,70.4,Fail
1.52,66.44,5.93,42.11,Fail
1.84,98.53,9.83,32.58,Fail
4.65,69.92,9.23,72.85,Pass
3.43,94.28,5.7,83.21,Pass
4.41,57.54,9.57,73.75,Pass
4.61,53.34,4.49,68.09,Fail
1.4,55.41,5.73,87.42,Fail
1.81,98.6,9.5,59.39,Fail
8.48,54.44,4.37,41.79,Pass
1.63,82.59,9.56,36.09,Fail
6.66,72.03,6.13,86.34,Pass
4.19,93.04,5.08,97.48,Pass
9.68,64.72,4.97,67.63,Pass
0.66,51.45,6.48,60.31,Fail
8.3,87.43,8.21,99.01,Pass
4.91,79.44,7.88,41.19,Fail
0.05,71.73,5.92,75.93,Fail
2.64,66.15,6.56,32.51,Fail
4.08,94.97,5.53,45.67,Fail
3.14,56.09,6.44,37.52,Fail
3.62,57.07,5.16,70.16,Fail
9.17,50.74,8.55,57.15,Pass
3.61,53.63,6.33,53.53,Fail
4.19,92.86,6.13,65.38,Pass
7.61,89.68,7.75,44.31,Pass
7.94,55.12,5.58,73.25,Pass
0.84,88.99,6.48,47.05,Fail
7.04,82.05,4.51,95.17,Pass
4.83,69.37,4.83,75.1,Fail
1.34,54.21,7.14,80.68,Fail
2.65,80.12,9.99,68.48,Pass
0.45,91.98,7.35,49.93,Fail
3.6,71.04,6.74,91.84,Pass
2.55,71.22,5.39,34.8,Fail
3.82,91.33,6.2,73.59,Pass
5.8,60.53,8.76,40.48,Pass
7.32,58.62,6.78,40.27,Pass
6.05,84.78,8.13,38.99,Pass
6.78,82.82,5.99,73.06,Pass
8.66,95.61,5.19,96.55,Pass
8.74,66.71,7.18,68.85,Pass
8.61,60.1,6.12,66.26,Pass
1.53,71.44,4.67,83.44,Fail
2.51,69.19,6.07,33.49,Fail
5.02,96.9,6.48,78.59,Pass
3.59,95.88,8.41,68.22,Pass
1.32,71.41,6.53,79.1,Fail
2.88,70.62,9.51,81.81,Pass
9.75,72.25,7.81,33.97,Pass
3.47,86.54,9.28,83.62,Pass
4.19,77.5,5.19,36.89,Fail
0.06,64.4,8.93,83.2,Fail
7.19,88.44,4.5,88.9,Pass
4.14,95.19,8.38,77.72,Pass
1.03,85.89,6.0,54.5,Fail
9.69,59.73,5.8,45.94,Pass
7.77,89.59,7.97,79.13,Pass
7.26,99.45,4.41,97.59,Pass
9.58,84.26,9.72,92.48,Pass
4.07,62.19,5.4,50.97,Fail
7.19,50.28,8.89,58.11,Pass
2.06,69.27,8.07,78.71,Fail
6.97,73.51,6.45,43.89,Pass
0.14,95.48,8.32,52.66,Fail
1.26,80.98,6.15,59.02,Fail
4.25,64.08,8.0,35.23,Fail
0.12,84.59,4.02,69.88,Fail
4.62,54.61,9.75,96.39,Pass
5.23,60.67,4.9,87.21,Pass
6.22,87.22,7.09,64.82,Pass
1.0,64.86,5.58,80.37,Fail
1.81,51.56,6.29,99.3,Fail
6.13,74.84,6.0,57.77,Pass
6.58,82.9,9.89,31.02,Pass
0.26,89.45,4.79,75.03,Fail
5.4,65.3,4.9,97.77,Pass
7.85,71.23,9.83,35.07,Pass
0.69,77.83,4.79,63.71,Fail
4.13,53.73,4.52,73.06,Fail
3.27,59.88,7.04,42.04,Fail
9.14,68.46,5.22,46.32,Pass
1.86,63.36,5.28,43.95,Fail
3.18,73.29,8.92,85.7,Pass
8.98,82.54,5.42,46.52,Pass
3.31,76.98,5.95,51.5,Fail
5.31,88.71,8.0,57.96,Pass
0.33,81.32,9.94,32.27,Fail
9.85,64.6,6.95,62.24,Pass
8.25,56.0,7.97,95.15,Pass
6.34,81.98,7.01,52.58,Pass
0.61,60.6,5.08,47.0,Fail
0.75,65.93,6.67,79.37,Fail
5.45,89.76,7.77,50.97,Pass
2.85,61.0,4.39,56.67,Fail
6.23,76.89,5.02,90.36,Pass
5.98,54.74,8.89,60.53,Pass
8.39,70.83,4.49,36.47,Pass
2.81,99.01,4.99,99.77,Pass
5.78,97.72,5.53,37.2,Pass
7.77,97.33,4.33,45.69,Pass
4.91,79.76,8.75,65.22,Pass
8.31,64.73,7.19,44.03,Pass
1.31,67.75,5.23,67.0,Fail
7.34,60.3,4.57,54.21,Pass
9.43,54.88,7.44,39.43,Pass
3.32,58.44,7.64,39.97,Fail
3.66,73.36,8.11,62.66,Fail
0.84,51.35,8.63,70.4,Fail
6.41,96.96,9.83,35.93,Pass
5.52,78.08,9.02,81.06,Pass
0.4,58.68,5.43,63.86,Fail
7.52,70.82,4.48,65.76,Pass
8.29,68.81,4.57,36.29,Pass
9.07,91.77,9.02,77.17,Pass
5.46,56.02,8.56,54.18,Pass
4.53,71.49,4.26,73.59,Fail
8.76,85.57,8.39,80.12,Pass
3.99,68.66,8.42,65.54,Fail
6.55,67.88,8.91,82.92,Pass
6.15,67.02,7.93,49.07,Pass
3.72,88.1,7.23,46.98,Fail
0.87,55.97,5.79,63.63,Fail
0.21,92.84,4.36,63.64,Fail
4.28,53.54,4.59,46.69,Fail
4.81,65.95,6.61,80.07,Pass
8.23,69.45,5.08,72.16,Pass
4.14,69.68,4.1,60.17,Fail
2.81,59.38,6.74,91.61,Fail
4.62,80.16,9.97,64.99,Pass
2.38,72.68,9.84,34.19,Fail
0.91,78.38,8.54,60.13,Fail
1.13,80.75,5.52,63.98,Fail
3.19,59.57,8.72,70.21,Fail
0.13,96.01,7.8,30.59,Fail
2.2,91.5,5.97,55.73,Fail
7.88,91.42,4.27,61.09,Pass
2.35,76.58,6.93,97.02,Fail
1.11,91.0,7.52,78.9,Fail
9.49,81.37,7.66,75.17,Pass
6.22,72.53,5.81,60.52,Pass
0.6,87.62,8.31,35.93,Fail
0.62,80.0,8.1,63.72,Fail
6.12,50.1,5.82,52.35,Fail
5.4,99.85,8.41,79.88,Pass
0.68,71.49,8.48,79.8,Fail
2.24,78.59,9.02,84.83,Fail
9.29,70.3,6.56,99.97,Pass
5.72,55.02,9.61,69.99,Pass
4.4,91.7,9.77,77.09,Pass
2.5,84.13,8.3,55.07,Fail
1.34,91.43,7.93,33.19,Fail
4.03,74.2,8.92,98.22,Pass
9.22,89.59,4.82,37.12,Pass
0.49,89.89,8.66,49.0,Fail
9.91,66.81,6.62,47.13,Pass
2.08,50.2,9.49,54.65,Fail
4.09,92.99,4.56,82.48,Pass
0.45,59.23,5.1,93.31,Fail
5.85,93.44,6.17,57.0,Pass
4.84,80.91,9.82,39.62,Pass
6.67,81.74,7.54,31.64,Pass
5.43,62.36,9.51,33.05,Fail
3.98,70.13,9.63,72.01,Pass
7.38,65.6,4.2,53.16,Pass
0.25,59.52,8.38,45.23,Fail
5.41,86.23,5.67,45.85,Fail
1.14,54.79,6.37,30.13,Fail
4.36,75.6,4.04,44.28,Fail
7.91,76.8,8.16,41.27,Pass
1.42,97.77,9.09,76.5,Fail
9.36,93.47,4.59,71.76,Pass
8.89,74.58,7.73,91.68,Pass
4.15,92.21,5.54,39.47,Fail
0.06,89.53,9.9,99.12,Fail
7.9,51.39,4.33,51.65,Pass
8.81,96.11,7.16,63.73,Pass
1.75,84.4,9.03,64.27,Fail
9.16,83.6,8.44,65.8,Pass
9.14,85.67,7.29,71.99,Pass
4.71,61.24,9.16,43.34,Fail
7.98,51.46,9.88,32.23,Pass
4.45,61.59,4.62,88.55,Fail
5.64,89.73,4.44,77.53,Pass
3.2,79.87,9.0,63.15,Fail
1.59,68.06,5.46,43.01,Fail
7.47,62.08,9.26,78.07,Pass
0.01,89.99,6.08,90.35,Fail
5.8,72.89,5.28,36.29,Fail
8.65,80.59,5.93,39.79,Pass
2.21,50.63,9.45,36.89,Fail
3.33,71.5,8.44,68.61,Fail
5.87,50.77,4.25,79.05,Fail
2.47,89.37,9.94,87.98,Pass
8.47,62.46,5.28,36.58,Pass
3.67,58.36,6.93,89.05,Fail
5.82,96.32,5.37,87.19,Pass
2.26,50.9,5.66,67.95,Fail
0.41,59.89,4.43,81.26,Fail
1.74,62.02,7.96,59.22,Fail
0.46,91.14,7.2,33.38,Fail
4.69,85.5,8.0,80.8,Pass
5.87,98.37,6.24,49.27,Pass
0.45,84.74,9.18,37.1,Fail
0.9,61.82,7.19,39.41,Fail
4.86,58.34,9.76,70.0,Pass
7.99,87.77,9.0,57.48,Pass
6.28,95.05,7.28,56.4,Pass
1.05,95.58,9.86,41.45,Fail
8.88,88.55,5.38,48.37,Pass
9.17,89.72,7.49,50.11,Pass
3.25,83.12,8.19,90.73,Pass
6.16,86.79,4.48,78.98,Pass
4.92,55.8,7.09,53.82,Fail
9.42,66.46,5.06,67.85,Pass
5.09,72.9,8.08,44.44,Fail
9.6,83.22,4.91,78.77,Pass
1.99,70.88,8.72,74.97,Fail
3.46,68.75,7.61,74.57,Fail
7.81,78.18,4.96,58.8,Pass
7.84,69.72,7.7,62.95,Pass
7.32,53.63,4.05,33.97,Fail
8.6,98.47,4.22,51.03,Pass
7.03,96.31,5.31,79.1,Pass
6.36,51.95,6.27,92.87,Pass
4.59,76.46,4.88,49.36,Fail
4.67,85.64,8.72,90.84,Pass
4.06,80.49,4.67,32.71,Fail
6.2,67.67,4.27,82.68,Pass
4.07,90.16,4.04,72.64,Fail
1.47,80.74,7.38,83.52,Fail
1.07,61.95,7.45,96.02,Fail
9.24,80.56,5.12,82.19,Pass
0.25,63.73,5.58,42.2,Fail
1.05,79.79,8.68,94.11,Fail
4.45,88.22,9.36,81.06,Pass
2.63,65.13,5.96,48.44,Fail
4.06,64.13,6.62,44.6,Fail
1.17,86.34,4.41,77.16,Fail
1.31,75.42,9.07,57.17,Fail
8.01,56.94,7.94,44.87,Pass
7.59,77.28,4.48,33.97,Pass
1.04,83.16,7.54,86.78,Fail
6.68,74.57,4.61,47.47,Pass
6.09,81.21,8.46,33.98,Pass
7.13,68.24,4.79,40.43,Fail
4.74,93.89,6.8,65.71,Pass
2.7,62.0,8.25,87.29,Fail
6.64,64.07,5.09,74.93,Pass
3.71,88.68,4.59,55.54,Fail
2.19,52.89,8.54,47.07,Fail
4.09,99.37,8.42,80.22,Pass
7.63,81.45,6.03,85.49,Pass
4.76,90.37,5.28,33.83,Fail
3.0,79.2,9.52,45.27,Fail
8.32,89.32,7.87,59.71,Pass
8.82,71.71,7.21,96.09,Pass
4.33,78.84,5.64,32.89,Fail
3.75,83.1,6.19,34.95,Fail
6.13,95.1,6.03,87.05,Pass
0.58,51.74,9.72,71.02,Fail
6.91,55.45,4.83,57.54,Fail
7.82,84.53,6.61,86.38,Pass
3.97,67.22,4.26,94.59,Fail
1.75,83.89,7.12,68.52,Fail
0.29,61.39,9.06,62.96,Fail
6.37,81.41,9.81,98.1,Pass
2.69,73.91,5.86,54.63,Fail
4.64,56.15,5.15,92.75,Fail
3.86,96.47,7.72,32.46,Fail
1.75,89.61,5.85,46.88,Fail
5.08,89.05,4.6,71.96,Pass
4.6,84.85,5.24,97.14,Pass
6.24,51.07,4.13,99.92,Pass
2.52,75.23,9.31,55.28,Fail
2.15,87.55,6.25,47.56,Fail
8.14,60.84,8.68,54.58,Pass
7.02,80.76,7.93,61.04,Pass
7.72,96.47,5.16,71.81,Pass
1.23,87.65,6.37,98.05,Fail
2.24,77.38,6.67,99.85,Fail
5.76,65.5,7.91,96.18,Pass
8.57,81.83,9.56,80.32,Pass
8.92,85.72,5.14,93.47,Pass
8.32,81.89,6.42,68.72,Pass
0.43,87.77,5.21,44.54,Fail
8.21,63.96,8.95,39.06,Pass
8.99,75.39,8.42,47.67,Pass
0.57,77.43,8.95,65.97,Fail
4.16,54.49,8.64,79.56,Pass
5.37,58.83,4.16,53.38,Fail
2.33,65.33,5.59,52.79,Fail
5.17,52.39,6.12,61.68,Fail
8.86,61.68,8.81,57.43,Pass
8.67,76.11,9.11,51.07,Pass
9.4,77.09,6.82,44.6,Pass
4.84,62.47,9.92,42.12,Pass
4.11,97.32,7.18,31.16,Fail
6.66,73.36,7.05,42.92,Pass
4.17,81.86,7.22,97.01,Pass
0.42,51.52,8.43,46.01,Fail
7.2,69.96,6.26,69.18,Pass
2.81,77.11,9.44,85.89,Pass
0.49,65.61,7.3,71.21,Fail
0.21,58.57,6.58,88.39,Fail
9.31,60.06,5.48,41.03,Pass
2.52,73.33,6.2,93.5,Fail
4.48,53.55,7.96,45.67,Fail
9.51,61.72,9.84,91.28,Pass
4.68,85.98,7.49,52.1,Pass
0.79,60.74,7.22,78.95,Fail
5.52,55.85,5.82,42.81,Fail
0.88,54.19,9.52,62.1,Fail
0.95,99.44,7.69,81.85,Fail
8.51,54.34,9.09,71.14,Pass
2.89,71.67,4.4,58.38,Fail
6.79,75.55,8.59,66.22,Pass
5.09,98.23,5.58,63.89,Pass
2.22,94.55,9.74,74.52,Pass
5.18,61.88,4.87,67.96,Fail
0.69,54.24,4.65,96.13,Fail
3.47,71.9,6.06,45.12,Fail
5.23,55.05,5.81,55.04,Fail
2.28,93.56,9.92,83.55,Pass
6.6,85.19,7.75,95.26,Pass
0.52,97.19,8.68,98.89,Fail
4.85,78.47,4.85,99.78,Pass
7.15,68.22,9.97,87.36,Pass
4.3,75.03,9.19,77.93,Pass
8.75,58.04,9.69,33.58,Pass
6.32,73.15,5.31,47.51,Pass
9.58,99.94,5.94,88.76,Pass
2.84,84.53,9.23,92.96,Pass
9.39,53.12,6.24,84.99,Pass
6.07,86.28,4.08,33.91,Fail
7.45,55.03,9.63,47.69,Pass
9.02,69.53,5.12,56.74,Pass
5.51,89.31,4.09,80.5,Pass
8.62,56.4,5.82,62.35,Pass
5.42,64.64,8.11,60.29,Pass
5.99,59.76,7.8,94.07,Pass
4.45,93.5,5.2,71.34,Pass
1.46,57.4,6.8,41.2,Fail
5.54,76.79,8.08,67.99,Pass
9.77,63.77,7.43,87.33,Pass
7.87,75.36,8.36,93.33,Pass
7.47,58.37,6.63,73.98,Pass
6.43,87.88,6.34,33.97,Pass
3.48,82.16,4.35,30.95,Fail
1.7,52.17,9.36,32.07,Fail
2.25,97.38,9.28,65.86,Pass
0.06,94.65,6.59,54.23,Fail
6.73,64.89,8.96,98.66,Pass
8.12,64.59,7.75,90.68,Pass
2.69,74.96,5.52,81.22,Fail
0.92,80.96,5.06,43.06,Fail
3.36,64.55,4.31,75.66,Fail
2.92,89.77,7.96,32.9,Fail
4.51,53.92,5.7,98.58,Fail
2.64,69.89,9.38,50.18,Fail
3.4,77.79,9.12,66.28,Pass
9.08,89.98,8.32,91.79,Pass
3.35,93.59,7.69,31.61,Fail
7.86,62.22,9.56,32.98,Pass
6.26,62.05,9.07,31.82,Pass
3.38,68.41,5.57,37.65,Fail
8.18,71.38,5.54,31.72,Pass
5.95,92.42,4.13,75.39,Pass
0.09,50.38,6.94,98.7,Fail
0.69,84.25,6.73,90.07,Fail
7.53,61.0,5.5,96.11,Pass
4.47,94.12,9.8,60.51,Pass
4.06,65.87,7.25,99.52,Pass
1.46,76.88,4.91,40.0,Fail
1.57,66.45,9.06,84.0,Fail
7.98,71.26,6.66,87.6,Pass
8.29,76.11,8.53,77.84,Pass
5.6,87.38,6.17,45.36,Pass
2.95,56.04,4.44,62.4,Fail
9.33,67.61,9.95,42.33,Pass
6.24,81.98,8.99,86.85,Pass
7.97,79.44,5.33,68.16,Pass
0.03,89.04,9.01,99.02,Fail
4.5,94.45,8.86,67.48,Pass
8.71,54.7,8.81,48.01,Pass
3.38,85.69,5.49,51.2,Fail
7.27,64.2,4.94,87.88,Pass
6.58,74.07,7.08,39.92,Pass
1.52,81.39,8.23,32.53,Fail
7.75,57.53,6.87,67.18,Pass
1.13,67.33,6.53,53.89,Fail
7.28,98.8,6.78,79.91,Pass
9.91,56.81,9.73,62.95,Pass
9.58,54.17,9.55,72.42,Pass
8.0,91.84,9.63,60.63,Pass
5.35,71.53,5.8,33.09,Fail
6.75,83.74,4.16,34.96,Fail
7.28,65.29,9.86,64.97,Pass
0.08,59.92,4.39,93.6,Fail
1.02,60.62,9.64,45.95,Fail
5.97,59.78,7.0,46.74,Fail
0.07,62.35,7.47,79.43,Fail
9.09,61.06,4.5,97.07,Pass
4.9,90.68,9.52,89.48,Pass
2.58,76.66,4.91,63.12,Fail
3.94,64.83,9.29,62.03,Fail
8.51,67.25,5.16,41.0,Pass
9.27,97.89,5.12,52.66,Pass
1.16,59.19,4.89,39.03,Fail
7.78,94.34,4.94,62.19,Pass
5.78,86.84,8.02,95.14,Pass
5.86,80.67,4.01,62.13,Pass
7.79,81.2,8.8,98.0,Pass
2.23,71.15,8.37,61.59,Fail
5.31,71.94,6.49,62.81,Pass
3.19,89.8,8.99,82.38,Pass
0.95,90.54,8.18,55.82,Fail
1.05,78.56,9.83,56.53,Fail
1.36,88.43,7.95,85.79,Fail
6.15,90.5,7.77,85.22,Pass
1.06,66.61,4.63,82.06,Fail
5.7,81.17,9.35,69.85,Pass
5.88,71.79,7.75,90.05,Pass
9.04,54.91,6.84,88.92,Pass
6.26,82.42,4.06,99.33,Pass
9.86,79.37,7.01,94.84,Pass
0.31,55.13,7.51,98.5,Fail
7.04,53.54,8.27,95.57,Pass
0.26,62.48,5.02,85.83,Fail
7.29,91.67,4.58,73.21,Pass
3.86,53.18,7.43,61.93,Fail
6.11,73.02,9.05,66.54,Pass
3.1,58.95,7.85,97.29,Fail
1.59,62.68,8.59,92.07,Fail
7.24,88.5,6.16,87.12,Pass
9.05,92.53,5.2,50.11,Pass
1.84,79.01,5.59,84.69,Fail
9.21,93.16,5.25,56.99,Pass
1.4,92.84,9.47,90.34,Pass
7.36,61.08,9.57,84.65,Pass
9.59,82.25,7.47,42.3,Pass
1.47,88.92,7.86,70.41,Fail
4.35,78.05,9.29,74.36,Pass
3.37,90.29,5.9,71.86,Fail
3.88,81.44,5.59,64.13,Fail
7.53,64.22,9.37,84.21,Pass
6.61,84.28,5.13,80.85,Pass
9.69,79.4,9.99,34.83,Pass
1.85,81.25,8.78,58.43,Fail
5.43,54.77,9.31,89.02,Pass
4.49,56.29,5.58,46.04,Fail
9.19,90.73,9.1,67.88,Pass
0.11,71.56,6.16,87.02,Fail
9.89,60.76,6.57,90.21,Pass
4.8,54.63,7.88,72.4,Pass
6.26,63.15,9.74,44.57,Pass
3.6,64.76,7.24,94.95,Pass
8.53,99.15,7.64,63.48,Pass
5.62,91.73,9.41,63.55,Pass
6.63,53.92,5.38,50.77,Fail
6.49,87.42,6.88,63.25,Pass
3.64,78.2,9.27,66.1,Pass
0.76,61.42,8.98,39.6,Fail
8.08,87.33,4.36,48.83,Pass
2.9,51.51,4.34,49.82,Fail
8.49,86.58,9.19,99.07,Pass
6.09,94.76,5.55,33.18,Pass
3.54,94.13,6.11,70.96,Fail
5.94,88.62,8.07,88.1,Pass
6.45,96.74,7.98,69.22,Pass
7.07,85.37,8.23,56.89,Pass
8.22,84.34,4.52,93.02,Pass
1.6,51.31,7.6,66.44,Fail
9.44,58.71,6.88,68.4,Pass
4.11,89.07,8.83,43.27,Pass
8.6,99.88,4.92,96.83,Pass
2.2,86.0,8.22,58.77,Fail
0.29,78.99,8.58,41.79,Fail
5.73,59.17,9.92,63.22,Pass
3.25,97.4,7.68,85.39,Pass
9.84,82.49,5.55,38.01,Pass
1.04,74.45,9.08,61.11,Fail
0.47,93.07,8.78,60.07,Fail
0.45,97.66,4.22,88.21,Fail
2.17,68.56,8.54,38.76,Fail
5.79,75.79,8.14,91.89,Pass
5.06,55.76,5.44,54.21,Fail
3.5,97.99,7.54,52.59,Fail
0.89,56.03,7.16,62.44,Fail
2.34,96.45,5.59,41.13,Fail
1.84,59.55,6.79,96.87,Fail
7.46,95.44,5.16,48.04,Pass
7.8,72.62,4.95,35.38,Pass
7.77,79.6,9.64,57.88,Pass
9.69,51.78,7.44,35.52,Pass
8.84,69.72,8.87,40.3,Pass
4.98,74.67,6.03,41.92,Fail
4.15,50.47,6.03,36.61,Fail
9.16,83.04,7.0,72.21,Pass
6.11,91.94,9.13,61.92,Pass
2.94,51.24,9.69,62.76,Fail
5.64,74.63,4.29,46.35,Fail
9.92,51.69,6.8,77.25,Pass
8.49,93.66,9.25,91.33,Pass
2.81,58.04,7.29,74.93,Fail
9.53,52.93,6.7,85.14,Pass
9.81,92.88,4.91,97.41,Pass
2.31,72.23,6.66,84.95,Fail
8.96,54.77,8.44,58.08,Pass
8.83,82.4,8.07,76.22,Pass
0.4,85.28,6.63,75.88,Fail
6.7,78.42,8.6,71.38,Pass
3.05,66.61,7.56,72.38,Fail
6.75,71.22,5.65,56.98,Pass
9.14,97.74,4.83,69.02,Pass
4.99,76.72,8.0,94.75,Pass
4.14,69.85,5.05,98.96,Pass
9.22,85.41,5.27,35.06,Pass
9.74,53.81,5.67,43.57,Pass
0.62,64.51,9.69,94.8,Fail
9.23,61.32,8.08,57.37,Pass
0.83,84.01,9.56,37.68,Fail
3.37,80.2,5.47,62.13,Fail
7.63,87.97,7.7,48.55,Pass
7.77,71.34,8.04,99.75,Pass
7.26,58.7,9.7,77.72,Pass
0.39,59.14,6.8,98.23,Fail
1.33,94.61,7.86,74.53,Fail
9.36,53.74,9.27,68.08,Pass
0.81,79.71,4.85,33.9,Fail
0.79,61.58,9.46,74.97,Fail
8.36,60.71,5.97,65.67,Pass
6.41,54.92,6.58,89.77,Pass
3.52,98.96,7.03,54.37,Fail
1.66,53.05,8.3,70.0,Fail
8.84,57.39,4.95,51.48,Pass
9.89,68.26,8.11,35.84,Pass
0.5,72.79,4.57,96.99,Fail
5.54,97.54,6.3,31.6,Pass
2.61,62.09,7.71,56.57,Fail
8.32,86.05,4.84,52.01,Pass
3.46,82.82,8.01,90.23,Pass
7.15,75.87,9.73,41.33,Pass
5.4,63.3,9.74,93.22,Pass
5.42,57.83,7.52,74.61,Pass
8.58,58.83,7.11,73.11,Pass
4.7,67.3,6.61,82.08,Pass
8.46,56.86,6.74,63.62,Pass
3.63,99.93,7.41,47.49,Fail
1.75,72.29,6.61,50.02,Fail
4.55,76.95,6.56,47.44,Fail
4.98,80.82,5.73,66.52,Pass
4.78,59.79,8.07,99.47,Pass
8.08,74.09,9.24,50.29,Pass
5.65,53.14,4.2,86.07,Fail
8.88,98.46,9.78,50.98,Pass
5.14,73.64,8.35,89.56,Pass
2.25,51.48,4.06,82.08,Fail
1.29,79.95,4.6,47.36,Fail
8.68,55.01,9.6,65.47,Pass
0.56,89.5,8.03,77.88,Fail
1.18,97.67,4.36,78.91,Fail
0.64,95.83,6.03,43.24,Fail
4.24,71.39,9.31,94.0,Pass
5.33,85.63,9.13,50.24,Pass
0.2,57.79,5.14,84.76,Fail
5.16,53.78,6.54,67.19,Fail
3.94,91.05,8.52,79.42,Pass
7.74,84.76,8.12,81.97,Pass
8.3,95.35,4.6,70.12,Pass
6.85,95.73,7.57,77.4,Pass
4.73,67.36,4.15,95.77,Fail
2.16,65.93,6.17,34.98,Fail
8.47,72.1,7.11,41.21,Pass
3.42,83.28,4.26,77.48,Fail
3.56,50.25,9.07,72.47,Fail
9.16,76.73,6.48,48.56,Pass
9.76,50.99,6.43,71.68,Pass
8.98,72.53,4.66,71.58,Pass
9.98,54.11,6.85,44.84,Pass
8.69,78.11,4.52,55.14,Pass
7.04,65.71,4.91,49.32,Pass
2.94,73.95,9.01,63.11,Fail
9.53,97.88,8.1,65.21,Pass
8.77,67.05,7.58,41.16,Pass
2.41,85.96,7.04,49.91,Fail
4.89,84.16,6.84,94.56,Pass
0.7,93.45,9.71,74.81,Fail
9.53,66.72,9.95,55.45,Pass
5.73,52.8,6.31,93.23,Pass
2.45,98.53,4.08,44.89,Fail
2.92,68.12,9.46,70.04,Fail
9.81,59.69,5.92,36.1,Pass
6.16,95.71,9.54,59.25,Pass
4.21,59.53,7.2,82.15,Fail
5.0,76.44,9.79,35.93,Pass
0.99,87.78,7.08,86.11,Fail
0.75,86.55,6.58,41.88,Fail
5.93,51.47,9.53,99.34,Pass
5.12,60.12,8.32,81.56,Pass
3.59,94.42,9.05,87.8,Pass
5.66,77.66,4.45,56.31,Fail
0.73,84.36,7.68,38.5,Fail
9.44,70.11,8.01,76.12,Pass
2.94,87.26,4.8,72.71,Fail
0.72,64.45,5.8,73.03,Fail
1.7,61.6,9.35,83.14,Fail
0.95,99.86,5.38,39.62,Fail
1.79,57.88,8.67,47.86,Fail
4.17,99.07,4.15,35.07,Fail
7.38,96.33,5.09,75.64,Pass
2.72,85.73,4.31,72.22,Fail
4.36,79.1,6.44,47.52,Fail
9.29,50.23,5.22,32.38,Pass
2.96,81.76,5.56,37.32,Fail
7.95,88.62,7.04,43.55,Pass
1.58,86.64,7.11,91.93,Fail
1.78,58.6,5.28,91.46,Fail
4.56,77.23,9.11,61.35,Pass
2.34,77.51,6.01,74.5,Fail
9.03,82.64,6.27,80.59,Pass
0.51,91.55,9.38,49.45,Fail
5.97,84.91,6.58,81.06,Pass
6.04,57.07,5.3,62.74,Fail
0.66,50.95,4.52,86.09,Fail
7.33,56.83,8.0,55.05,Pass
4.69,52.01,5.15,70.75,Fail
7.23,71.84,8.78,88.79,Pass
8.27,64.19,9.36,31.92,Pass
3.23,50.37,7.05,55.7,Fail
4.84,54.01,7.5,72.9,Fail
2.61,69.88,4.45,60.08,Fail
